project_id,work_name,work_type,category,district_id,state_id,constituency_id,contractor_id,agency_id,recommendation_date,sanction_date,target_completion_date,status,project_latitude,project_longitude
MPLADS-002958,Lift Irrigation Scheme at Ward-17,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0504,ST-14,PC-0734,CONT-0274,AGENCY-0638,2022-06-23,2022-08-13,2023-01-20,WORK_IN_PROGRESS,23.02465,86.60764
MPLADS-002959,Community Tank at Ward-47,Community Tank,Drinking Water,DIST-0049,ST-01,PC-0071,CONT-0213,AGENCY-1116,2022-09-11,2022-10-06,2023-01-04,WORK_IN_PROGRESS,28.5742,83.27385
MPLADS-002960,Deep Tube Well at Ward-89,Deep Tube Well,Drinking Water,DIST-0114,ST-03,PC-0164,CONT-0102,AGENCY-1165,2023-04-09,2023-05-05,2023-08-03,WORK_IN_PROGRESS,24.63728,85.3213
MPLADS-002961,RO Water Plant at Ward-88,RO Water Plant,Drinking Water,DIST-0404,ST-10,PC-0588,CONT-0157,AGENCY-0468,2023-05-19,2023-06-20,2023-09-18,DELAYED,14.64708,84.19468
MPLADS-002962,Multi-Village Hospital Block at Ward-16,Multi-Village Hospital Block,Mega Infrastructure,DIST-0247,ST-06,PC-0359,CONT-0070,AGENCY-0821,2023-04-12,2023-04-30,2024-06-03,WORK_IN_PROGRESS,13.42686,78.01462
MPLADS-002963,Crematorium Shed at Ward-42,Crematorium Shed,Community Infrastructure,DIST-0262,ST-06,PC-0382,CONT-0174,AGENCY-1102,2022-05-07,2022-05-27,2022-09-24,WORK_IN_PROGRESS,12.73799,79.71882
MPLADS-002964,Community Hall at Ward-63,Community Hall,Community Infrastructure,DIST-0022,ST-01,PC-0033,CONT-0069,AGENCY-0918,2023-05-01,2023-05-28,2023-09-25,WORK_IN_PROGRESS,30.09027,78.84701
MPLADS-002965,School Additional Classroom at Ward-90,School Additional Classroom,Education Infrastructure,DIST-0459,ST-12,PC-0671,CONT-0276,AGENCY-0280,2022-10-08,2022-11-05,2023-04-04,WORK_IN_PROGRESS,16.52133,79.71632
MPLADS-002966,Community Tank at Ward-05,Community Tank,Drinking Water,DIST-0021,ST-01,PC-0031,CONT-0240,AGENCY-0970,2023-01-02,2023-02-11,2023-05-12,WORK_IN_PROGRESS,29.85777,83.65589
MPLADS-002967,Crematorium Shed at Ward-34,Crematorium Shed,Community Infrastructure,DIST-0174,ST-05,PC-0246,CONT-0021,AGENCY-0647,2023-03-17,2023-04-26,2023-08-24,WORK_IN_PROGRESS,21.72556,77.77334
MPLADS-002968,Lift Irrigation Scheme at Ward-37,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0279,ST-07,PC-0408,CONT-0236,AGENCY-1112,2022-01-12,2022-03-08,2022-08-15,WORK_IN_PROGRESS,26.72505,69.83357
MPLADS-002969,School Boundary Wall at Ward-33,School Boundary Wall,Education Infrastructure,DIST-0453,ST-12,PC-0661,CONT-0239,AGENCY-1112,2023-04-27,2023-06-04,2023-11-01,COMPLETED,19.28933,80.24567
MPLADS-002970,Major River Overbridge at Ward-24,Major River Overbridge,Mega Infrastructure,DIST-0124,ST-03,PC-0180,CONT-0100,AGENCY-0691,2023-06-29,2023-08-27,2024-09-30,WORK_IN_PROGRESS,25.05018,83.75506
MPLADS-002971,Solar High-Mast Light at Ward-92,Solar High-Mast Light,Renewable Energy,DIST-0319,ST-08,PC-0467,CONT-0071,AGENCY-0463,2022-03-18,2022-05-12,2022-07-11,WORK_IN_PROGRESS,16.70851,76.08493
MPLADS-002972,Solar Rooftop Panel at Ward-69,Solar Rooftop Panel,Renewable Energy,DIST-0165,ST-04,PC-0234,CONT-0284,AGENCY-1008,2022-04-08,2022-05-26,2022-07-25,WORK_IN_PROGRESS,26.59815,86.29839
MPLADS-002973,Yatri Shed at Ward-50,Yatri Shed,Community Infrastructure,DIST-0554,ST-16,PC-0814,CONT-0147,AGENCY-0679,2022-12-27,2023-02-17,2023-06-17,WORK_IN_PROGRESS,31.29961,74.90879
MPLADS-002974,Primary Health Sub-Centre at Ward-30,Primary Health Sub-Centre,Public Health,DIST-0579,ST-17,PC-0855,CONT-0241,AGENCY-0971,2023-06-06,2023-06-27,2024-01-23,WORK_IN_PROGRESS,18.52718,82.08381
MPLADS-002975,Primary Health Sub-Centre at Ward-17,Primary Health Sub-Centre,Public Health,DIST-0604,ST-18,PC-0889,CONT-0162,AGENCY-0963,2023-11-20,2023-12-16,2024-07-13,WORK_IN_PROGRESS,29.73365,77.36787
MPLADS-002976,Check Dam at Ward-54,Check Dam,Irrigation & Agriculture,DIST-0132,ST-03,PC-0191,CONT-0014,AGENCY-0570,2022-01-24,2022-03-22,2022-08-29,WORK_IN_PROGRESS,26.77521,83.58031
MPLADS-002977,Piped Water Network at Ward-32,Piped Water Network,Drinking Water,DIST-0434,ST-11,PC-0632,CONT-0131,AGENCY-0631,2023-01-30,2023-03-16,2023-06-14,WORK_IN_PROGRESS,18.8172,82.29497
MPLADS-002978,District Sports Complex at Ward-28,District Sports Complex,Mega Infrastructure,DIST-0254,ST-06,PC-0370,CONT-0210,AGENCY-0385,2022-07-28,2022-09-06,2023-10-11,WORK_IN_PROGRESS,12.7411,76.1202
MPLADS-002979,Solar High-Mast Light at Ward-19,Solar High-Mast Light,Renewable Energy,DIST-0509,ST-15,PC-0741,CONT-0195,AGENCY-0371,2022-01-12,2022-02-16,2022-04-17,COMPLETED,25.06551,94.85609
MPLADS-002980,Check Dam at Ward-39,Check Dam,Irrigation & Agriculture,DIST-0369,ST-09,PC-0534,CONT-0304,AGENCY-0426,2023-01-24,2023-03-13,2023-08-20,WORK_IN_PROGRESS,24.17258,70.1204
MPLADS-002981,Yatri Shed at Ward-51,Yatri Shed,Community Infrastructure,DIST-0145,ST-03,PC-0206,CONT-0179,AGENCY-0047,2022-11-07,2023-01-05,2023-05-05,WORK_IN_PROGRESS,26.18193,84.66765
MPLADS-002982,Library Room at Ward-74,Library Room,Education Infrastructure,DIST-0412,ST-11,PC-0601,CONT-0052,AGENCY-1198,2022-05-02,2022-06-22,2022-11-19,WORK_IN_PROGRESS,20.17168,85.94101
MPLADS-002983,Ambulance Vehicle at Ward-13,Ambulance Vehicle,Public Health,DIST-0219,ST-05,PC-0319,CONT-0112,AGENCY-0103,2023-04-01,2023-05-01,2023-11-27,WORK_IN_PROGRESS,24.36963,77.53185
MPLADS-002984,Crematorium Shed at Ward-30,Crematorium Shed,Community Infrastructure,DIST-0068,ST-01,PC-0097,CONT-0038,AGENCY-0433,2023-11-28,2024-01-02,2024-05-01,DELAYED,29.7069,77.87885
MPLADS-002985,Ayurvedic Dispensary at Ward-13,Ayurvedic Dispensary,Public Health,DIST-0212,ST-05,PC-0308,CONT-0236,AGENCY-0653,2022-03-31,2022-04-25,2022-11-21,WORK_IN_PROGRESS,22.46214,74.57491
MPLADS-002986,Maternity Ward Facility at Ward-96,Maternity Ward Facility,Public Health,DIST-0344,ST-08,PC-0503,CONT-0221,AGENCY-0594,2022-10-02,2022-11-15,2023-06-13,WORK_IN_PROGRESS,16.05296,77.55649
MPLADS-002987,Smart Classroom Lab at Ward-22,Smart Classroom Lab,Education Infrastructure,DIST-0187,ST-05,PC-0264,CONT-0272,AGENCY-0513,2023-06-25,2023-08-15,2024-01-12,WORK_IN_PROGRESS,25.65205,81.21389
MPLADS-002988,Crematorium Shed at Ward-54,Crematorium Shed,Community Infrastructure,DIST-0611,ST-18,PC-0899,CONT-0236,AGENCY-0312,2023-03-13,2023-04-13,2023-08-11,WORK_IN_PROGRESS,27.99218,75.72199
MPLADS-002989,CC Road Construction at Ward-18,CC Road Construction,Roads & Bridges,DIST-0237,ST-06,PC-0345,CONT-0283,AGENCY-0222,2023-05-30,2023-06-15,2023-12-12,WORK_IN_PROGRESS,8.11088,77.32706
MPLADS-002990,District Sports Complex at Ward-63,District Sports Complex,Mega Infrastructure,DIST-0257,ST-06,PC-0375,CONT-0252,AGENCY-0639,2022-06-03,2022-07-01,2023-08-05,WORK_IN_PROGRESS,12.15922,78.13069
MPLADS-002991,Check Dam at Ward-81,Check Dam,Irrigation & Agriculture,DIST-0068,ST-01,PC-0097,CONT-0056,AGENCY-1150,2022-03-24,2022-05-02,2022-10-09,COMPLETED,29.56436,77.91085
MPLADS-002992,Maternity Ward Facility at Ward-18,Maternity Ward Facility,Public Health,DIST-0225,ST-05,PC-0329,CONT-0023,AGENCY-0438,2023-09-09,2023-10-16,2024-05-13,WORK_IN_PROGRESS,23.24282,78.50666
MPLADS-002993,Solar High-Mast Light at Ward-59,Solar High-Mast Light,Renewable Energy,DIST-0094,ST-02,PC-0136,CONT-0082,AGENCY-0720,2023-02-12,2023-04-11,2023-06-10,WORK_IN_PROGRESS,15.58285,78.86723
MPLADS-002994,Solar High-Mast Light at Ward-48,Solar High-Mast Light,Renewable Energy,DIST-0133,ST-03,PC-0192,CONT-0037,AGENCY-0581,2023-07-07,2023-08-26,2023-10-25,WORK_IN_PROGRESS,24.93092,86.27597
MPLADS-002995,Lift Irrigation Scheme at Ward-98,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0244,ST-06,PC-0354,CONT-0151,AGENCY-1032,2023-01-04,2023-02-15,2023-07-25,WORK_IN_PROGRESS,8.78559,78.32535
MPLADS-002996,School Boundary Wall at Ward-95,School Boundary Wall,Education Infrastructure,DIST-0030,ST-01,PC-0042,CONT-0221,AGENCY-0576,2023-08-08,2023-09-21,2024-02-18,DELAYED,29.36809,79.32351
MPLADS-002997,Lift Irrigation Scheme at Ward-05,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0369,ST-09,PC-0534,CONT-0237,AGENCY-0180,2022-09-09,2022-10-15,2023-03-24,WORK_IN_PROGRESS,24.30079,70.11539
MPLADS-002998,Crematorium Shed at Ward-79,Crematorium Shed,Community Infrastructure,DIST-0477,ST-13,PC-0697,CONT-0130,AGENCY-0903,2022-12-27,2023-02-18,2023-06-18,WORK_IN_PROGRESS,9.77603,77.1975
MPLADS-002999,Public Toilet Complex at Ward-26,Public Toilet Complex,Community Infrastructure,DIST-0161,ST-04,PC-0227,CONT-0203,AGENCY-0613,2023-07-31,2023-08-16,2023-12-14,COMPLETED,21.68441,86.15544
MPLADS-003000,Community Tank at Ward-10,Community Tank,Drinking Water,DIST-0602,ST-18,PC-0885,CONT-0153,AGENCY-0773,2023-03-25,2023-04-26,2023-07-25,COMPLETED,28.67601,75.06886
MPLADS-003001,Community Tank at Ward-13,Community Tank,Drinking Water,DIST-0131,ST-03,PC-0190,CONT-0264,AGENCY-0752,2022-12-31,2023-01-23,2023-04-23,WORK_IN_PROGRESS,26.65366,84.34167
MPLADS-003002,Bituminous Road at Ward-67,Bituminous Road,Roads & Bridges,DIST-0125,ST-03,PC-0181,CONT-0156,AGENCY-0207,2022-03-30,2022-05-17,2022-11-13,WORK_IN_PROGRESS,26.86525,84.35264
MPLADS-003003,Culvert Bridge at Ward-93,Culvert Bridge,Roads & Bridges,DIST-0233,ST-06,PC-0339,CONT-0233,AGENCY-0328,2023-11-11,2024-01-08,2024-07-06,WORK_IN_PROGRESS,9.45574,77.67088
MPLADS-003004,Solar High-Mast Light at Ward-59,Solar High-Mast Light,Renewable Energy,DIST-0359,ST-09,PC-0521,CONT-0188,AGENCY-0807,2022-10-29,2022-11-20,2023-01-19,WORK_IN_PROGRESS,23.59352,71.7981
MPLADS-003005,Ayurvedic Dispensary at Ward-30,Ayurvedic Dispensary,Public Health,DIST-0436,ST-12,PC-0636,CONT-0084,AGENCY-0604,2022-05-05,2022-05-28,2022-12-24,WORK_IN_PROGRESS,17.66149,80.63441
MPLADS-003006,Yatri Shed at Ward-18,Yatri Shed,Community Infrastructure,DIST-0531,ST-15,PC-0780,CONT-0274,AGENCY-0218,2022-07-01,2022-08-22,2022-12-20,WORK_IN_PROGRESS,26.63851,93.24709
MPLADS-003007,Community Hall at Ward-73,Community Hall,Community Infrastructure,DIST-0045,ST-01,PC-0066,CONT-0236,AGENCY-1129,2023-01-08,2023-03-07,2023-07-05,DELAYED,25.88101,80.39368
MPLADS-003008,Bituminous Road at Ward-58,Bituminous Road,Roads & Bridges,DIST-0559,ST-16,PC-0821,CONT-0026,AGENCY-0629,2023-03-17,2023-04-22,2023-10-19,COMPLETED,31.29947,74.99465
MPLADS-003009,Community Hall at Ward-60,Community Hall,Community Infrastructure,DIST-0582,ST-17,PC-0859,CONT-0104,AGENCY-0166,2023-02-10,2023-03-10,2023-07-08,WORK_IN_PROGRESS,19.01984,83.53408
MPLADS-003010,Farm Pond Renovation at Ward-82,Farm Pond Renovation,Irrigation & Agriculture,DIST-0541,ST-15,PC-0793,CONT-0204,AGENCY-0903,2023-03-05,2023-03-22,2023-08-29,WORK_IN_PROGRESS,24.27504,95.65931
MPLADS-003011,Farm Pond Renovation at Ward-73,Farm Pond Renovation,Irrigation & Agriculture,DIST-0223,ST-05,PC-0325,CONT-0015,AGENCY-0073,2022-04-07,2022-04-26,2022-10-03,COMPLETED,22.5465,76.89361
MPLADS-003012,Solar Street Lighting at Ward-69,Solar Street Lighting,Renewable Energy,DIST-0350,ST-09,PC-0510,CONT-0020,AGENCY-0938,2023-08-07,2023-08-22,2023-10-21,WORK_IN_PROGRESS,20.13774,72.65922
MPLADS-003013,Smart Classroom Lab at Ward-18,Smart Classroom Lab,Education Infrastructure,DIST-0232,ST-06,PC-0338,CONT-0059,AGENCY-0058,2023-05-04,2023-06-04,2023-11-01,WORK_IN_PROGRESS,9.02474,77.30485
MPLADS-003014,District Sports Complex at Ward-57,District Sports Complex,Mega Infrastructure,DIST-0428,ST-11,PC-0624,CONT-0050,AGENCY-0201,2022-08-07,2022-09-18,2023-10-23,WORK_IN_PROGRESS,20.98178,81.7916
MPLADS-003015,Solar Rooftop Panel at Ward-49,Solar Rooftop Panel,Renewable Energy,DIST-0069,ST-01,PC-0099,CONT-0102,AGENCY-0233,2023-05-15,2023-05-30,2023-07-29,WORK_IN_PROGRESS,28.69397,82.56521
MPLADS-003016,Farm Pond Renovation at Ward-47,Farm Pond Renovation,Irrigation & Agriculture,DIST-0274,ST-07,PC-0400,CONT-0098,AGENCY-0027,2022-03-18,2022-04-28,2022-10-05,WORK_IN_PROGRESS,27.52002,74.11925
MPLADS-003017,Culvert Bridge at Ward-13,Culvert Bridge,Roads & Bridges,DIST-0164,ST-04,PC-0232,CONT-0275,AGENCY-0757,2022-08-29,2022-09-13,2023-03-12,WORK_IN_PROGRESS,24.52081,86.25513
MPLADS-003018,Major River Overbridge at Ward-42,Major River Overbridge,Mega Infrastructure,DIST-0488,ST-14,PC-0712,CONT-0253,AGENCY-0281,2023-06-14,2023-07-20,2024-08-23,WORK_IN_PROGRESS,22.54502,86.40239
MPLADS-003019,Farm Pond Renovation at Ward-26,Farm Pond Renovation,Irrigation & Agriculture,DIST-0391,ST-10,PC-0565,CONT-0243,AGENCY-1154,2022-09-06,2022-09-23,2023-03-02,WORK_IN_PROGRESS,15.07647,83.25989
MPLADS-003020,Solar Street Lighting at Ward-44,Solar Street Lighting,Renewable Energy,DIST-0524,ST-15,PC-0769,CONT-0108,AGENCY-0128,2023-01-15,2023-03-06,2023-05-05,WORK_IN_PROGRESS,25.33218,91.95568
MPLADS-003021,Deep Tube Well at Ward-33,Deep Tube Well,Drinking Water,DIST-0303,ST-07,PC-0445,CONT-0146,AGENCY-0078,2022-09-24,2022-11-14,2023-02-12,WORK_IN_PROGRESS,26.78873,77.88786
MPLADS-003022,Paver Block Road at Ward-97,Paver Block Road,Roads & Bridges,DIST-0058,ST-01,PC-0085,CONT-0080,AGENCY-0006,2022-04-17,2022-05-18,2022-11-14,WORK_IN_PROGRESS,28.76369,77.08871
MPLADS-003023,Farm Pond Renovation at Ward-25,Farm Pond Renovation,Irrigation & Agriculture,DIST-0422,ST-11,PC-0616,CONT-0088,AGENCY-1238,2023-03-12,2023-03-30,2023-09-06,WORK_IN_PROGRESS,18.64276,84.69131
MPLADS-003024,Yatri Shed at Ward-68,Yatri Shed,Community Infrastructure,DIST-0413,ST-11,PC-0602,CONT-0062,AGENCY-0939,2023-01-24,2023-02-17,2023-06-17,WORK_IN_PROGRESS,18.78809,84.95593
MPLADS-003025,Solar Rooftop Panel at Ward-19,Solar Rooftop Panel,Renewable Energy,DIST-0431,ST-11,PC-0628,CONT-0181,AGENCY-0482,2022-09-26,2022-10-25,2022-12-24,WORK_IN_PROGRESS,20.89768,83.62691
MPLADS-003026,Public Toilet Complex at Ward-67,Public Toilet Complex,Community Infrastructure,DIST-0425,ST-11,PC-0620,CONT-0277,AGENCY-0334,2022-03-28,2022-05-19,2022-09-16,WORK_IN_PROGRESS,21.44681,84.91157
MPLADS-003027,District Sports Complex at Ward-01,District Sports Complex,Mega Infrastructure,DIST-0193,ST-05,PC-0276,CONT-0016,AGENCY-0748,2022-12-28,2023-01-15,2024-02-19,WORK_IN_PROGRESS,24.86878,78.86739
MPLADS-003028,Smart Classroom Lab at Ward-82,Smart Classroom Lab,Education Infrastructure,DIST-0532,ST-15,PC-0781,CONT-0300,AGENCY-0941,2022-02-02,2022-03-13,2022-08-10,WORK_IN_PROGRESS,24.23764,92.3736
MPLADS-003029,Paver Block Road at Ward-55,Paver Block Road,Roads & Bridges,DIST-0537,ST-15,PC-0789,CONT-0042,AGENCY-0671,2023-04-14,2023-05-27,2023-11-23,WORK_IN_PROGRESS,26.20726,94.18601
MPLADS-003030,Check Dam at Ward-08,Check Dam,Irrigation & Agriculture,DIST-0398,ST-10,PC-0578,CONT-0281,AGENCY-0364,2023-05-22,2023-07-14,2023-12-21,WORK_IN_PROGRESS,13.74918,84.28641
MPLADS-003031,Multi-Village Hospital Block at Ward-53,Multi-Village Hospital Block,Mega Infrastructure,DIST-0022,ST-01,PC-0033,CONT-0208,AGENCY-1154,2023-02-12,2023-03-16,2024-04-19,WORK_IN_PROGRESS,30.01419,78.85625
MPLADS-003032,Public Toilet Complex at Ward-55,Public Toilet Complex,Community Infrastructure,DIST-0586,ST-17,PC-0864,CONT-0077,AGENCY-0984,2022-08-15,2022-09-10,2023-01-08,WORK_IN_PROGRESS,19.87817,80.25676
MPLADS-003033,Crematorium Shed at Ward-58,Crematorium Shed,Community Infrastructure,DIST-0095,ST-02,PC-0137,CONT-0114,AGENCY-0383,2022-09-17,2022-10-11,2023-02-08,WORK_IN_PROGRESS,16.495,80.21663
MPLADS-003034,Primary Health Sub-Centre at Ward-97,Primary Health Sub-Centre,Public Health,DIST-0281,ST-07,PC-0412,CONT-0195,AGENCY-0850,2023-01-18,2023-03-17,2023-10-13,WORK_IN_PROGRESS,27.08816,71.27866
MPLADS-003035,Ambulance Vehicle at Ward-54,Ambulance Vehicle,Public Health,DIST-0502,ST-14,PC-0731,CONT-0306,AGENCY-0499,2023-02-21,2023-04-18,2023-11-14,WORK_IN_PROGRESS,24.70724,83.54454
MPLADS-003036,Check Dam at Ward-54,Check Dam,Irrigation & Agriculture,DIST-0601,ST-18,PC-0884,CONT-0230,AGENCY-0820,2022-12-23,2023-01-22,2023-07-01,WORK_IN_PROGRESS,28.6965,76.52946
MPLADS-003037,School Additional Classroom at Ward-53,School Additional Classroom,Education Infrastructure,DIST-0172,ST-04,PC-0244,CONT-0187,AGENCY-0617,2023-04-02,2023-05-13,2023-10-10,WORK_IN_PROGRESS,25.39519,85.77928
MPLADS-003038,Solar High-Mast Light at Ward-54,Solar High-Mast Light,Renewable Energy,DIST-0057,ST-01,PC-0084,CONT-0160,AGENCY-0553,2022-10-13,2022-12-07,2023-02-05,WORK_IN_PROGRESS,26.05289,83.314
MPLADS-003039,Lift Irrigation Scheme at Ward-02,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0222,ST-05,PC-0323,CONT-0072,AGENCY-0477,2022-03-20,2022-04-05,2022-09-12,WORK_IN_PROGRESS,24.83367,82.41252
MPLADS-003040,Culvert Bridge at Ward-22,Culvert Bridge,Roads & Bridges,DIST-0010,ST-01,PC-0014,CONT-0001,AGENCY-0033,2022-04-29,2022-06-25,2022-12-22,WORK_IN_PROGRESS,28.26854,80.01265
MPLADS-003041,Smart Classroom Lab at Ward-80,Smart Classroom Lab,Education Infrastructure,DIST-0493,ST-14,PC-0719,CONT-0063,AGENCY-0316,2022-05-18,2022-06-24,2022-11-21,WORK_IN_PROGRESS,23.77901,84.70698
MPLADS-003042,Yatri Shed at Ward-81,Yatri Shed,Community Infrastructure,DIST-0618,ST-18,PC-0911,CONT-0222,AGENCY-0755,2023-09-10,2023-11-04,2024-03-03,WORK_IN_PROGRESS,27.72638,75.47258
MPLADS-003043,Community Tank at Ward-54,Community Tank,Drinking Water,DIST-0024,ST-01,PC-0035,CONT-0284,AGENCY-0149,2023-03-14,2023-03-30,2023-06-28,WORK_IN_PROGRESS,28.42469,77.86378
MPLADS-003044,Ayurvedic Dispensary at Ward-38,Ayurvedic Dispensary,Public Health,DIST-0562,ST-16,PC-0826,CONT-0242,AGENCY-0304,2023-04-23,2023-06-04,2023-12-31,WORK_IN_PROGRESS,30.14942,76.44757
MPLADS-003045,Check Dam at Ward-67,Check Dam,Irrigation & Agriculture,DIST-0183,ST-05,PC-0258,CONT-0119,AGENCY-0188,2023-07-06,2023-08-03,2024-01-10,WORK_IN_PROGRESS,23.20089,78.01336
MPLADS-003046,Solar Street Lighting at Ward-34,Solar Street Lighting,Renewable Energy,DIST-0114,ST-03,PC-0164,CONT-0204,AGENCY-0969,2023-03-30,2023-04-14,2023-06-13,COMPLETED,24.661,85.24174
MPLADS-003047,Lift Irrigation Scheme at Ward-62,Lift Irrigation Scheme,Irrigation & Agriculture,DIST-0532,ST-15,PC-0781,CONT-0118,AGENCY-1036,2022-08-07,2022-09-25,2023-03-04,WORK_IN_PROGRESS,24.32702,92.33965
MPLADS-003048,Public Toilet Complex at Ward-66,Public Toilet Complex,Community Infrastructure,DIST-0607,ST-18,PC-0894,CONT-0292,AGENCY-0257,2022-08-31,2022-09-30,2023-01-28,WORK_IN_PROGRESS,30.16567,75.08205
MPLADS-003049,Solar Rooftop Panel at Ward-88,Solar Rooftop Panel,Renewable Energy,DIST-0511,ST-15,PC-0745,CONT-0095,AGENCY-0621,2023-03-31,2023-05-21,2023-07-20,WORK_IN_PROGRESS,27.09621,95.02227
MPLADS-003050,School Boundary Wall at Ward-51,School Boundary Wall,Education Infrastructure,DIST-0414,ST-11,PC-0604,CONT-0063,AGENCY-0204,2022-03-30,2022-05-15,2022-10-12,WORK_IN_PROGRESS,21.29359,87.52971
MPLADS-003051,Major River Overbridge at Ward-74,Major River Overbridge,Mega Infrastructure,DIST-0277,ST-07,PC-0406,CONT-0114,AGENCY-0937,2023-10-22,2023-12-17,2025-01-20,WORK_IN_PROGRESS,25.09454,70.43799
MPLADS-003052,RO Water Plant at Ward-04,RO Water Plant,Drinking Water,DIST-0548,ST-16,PC-0804,CONT-0227,AGENCY-1231,2023-07-10,2023-08-11,2023-11-09,WORK_IN_PROGRESS,32.28725,74.97158
MPLADS-003053,RO Water Plant at Ward-08,RO Water Plant,Drinking Water,DIST-0298,ST-07,PC-0436,CONT-0124,AGENCY-0195,2022-05-24,2022-06-29,2022-09-27,COMPLETED,27.53626,73.22835
MPLADS-003054,Deep Tube Well at Ward-13,Deep Tube Well,Drinking Water,DIST-0483,ST-14,PC-0705,CONT-0310,AGENCY-0434,2022-11-20,2023-01-07,2023-04-07,WORK_IN_PROGRESS,22.43285,87.30752
MPLADS-003055,Check Dam at Ward-70,Check Dam,Irrigation & Agriculture,DIST-0612,ST-18,PC-0900,CONT-0026,AGENCY-0322,2023-10-20,2023-12-15,2024-05-23,WORK_IN_PROGRESS,30.79935,75.42077
MPLADS-003056,School Boundary Wall at Ward-57,School Boundary Wall,Education Infrastructure,DIST-0070,ST-01,PC-0102,CONT-0005,AGENCY-1076,2023-03-07,2023-05-05,2023-10-02,WORK_IN_PROGRESS,26.7098,82.89411
MPLADS-003057,Maternity Ward Facility at Ward-92,Maternity Ward Facility,Public Health,DIST-0003,ST-01,PC-0005,CONT-0004,AGENCY-0376,2022-04-12,2022-06-02,2022-12-29,WORK_IN_PROGRESS,28.08599,82.75028
MPLADS-003058,Yatri Shed at Ward-90,Yatri Shed,Community Infrastructure,DIST-0456,ST-12,PC-0666,CONT-0135,AGENCY-0160,2022-06-07,2022-07-21,2022-11-18,WORK_IN_PROGRESS,15.75526,77.74395
MPLADS-003059,Community Hall at Ward-56,Community Hall,Community Infrastructure,DIST-0456,ST-12,PC-0666,CONT-0316,AGENCY-0264,2022-03-26,2022-05-08,2022-09-05,COMPLETED,15.82923,77.78273
MPLADS-003060,Bituminous Road at Ward-18,Bituminous Road,Roads & Bridges,DIST-0361,ST-09,PC-0523,CONT-0144,AGENCY-1005,2023-01-15,2023-02-22,2023-08-21,WORK_IN_PROGRESS,22.13946,70.89245
MPLADS-003061,Farm Pond Renovation at Ward-69,Farm Pond Renovation,Irrigation & Agriculture,DIST-0548,ST-16,PC-0804,CONT-0005,AGENCY-0343,2023-03-17,2023-04-27,2023-10-04,WORK_IN_PROGRESS,32.25674,74.99325
MPLADS-003062,Ambulance Vehicle at Ward-20,Ambulance Vehicle,Public Health,DIST-0323,ST-08,PC-0472,CONT-0024,AGENCY-1062,2023-03-03,2023-04-06,2023-11-02,WORK_IN_PROGRESS,15.79703,78.36846
MPLADS-003063,Primary Health Sub-Centre at Ward-56,Primary Health Sub-Centre,Public Health,DIST-0062,ST-01,PC-0090,CONT-0100,AGENCY-0876,2022-01-29,2022-03-12,2022-10-08,COMPLETED,25.18922,83.81266
MPLADS-003064,Crematorium Shed at Ward-37,Crematorium Shed,Community Infrastructure,DIST-0556,ST-16,PC-0816,CONT-0054,AGENCY-0654,2023-09-01,2023-09-27,2024-01-25,WORK_IN_PROGRESS,32.12343,75.94795
MPLADS-003065,Primary Health Sub-Centre at Ward-39,Primary Health Sub-Centre,Public Health,DIST-0506,ST-14,PC-0737,CONT-0126,AGENCY-0884,2023-11-11,2023-12-02,2024-06-29,WORK_IN_PROGRESS,22.32739,86.21267
MPLADS-003066,Community Tank at Ward-36,Community Tank,Drinking Water,DIST-0289,ST-07,PC-0424,CONT-0289,AGENCY-0668,2022-09-04,2022-10-17,2023-01-15,WORK_IN_PROGRESS,28.52047,77.10435
MPLADS-003067,Solar Street Lighting at Ward-56,Solar Street Lighting,Renewable Energy,DIST-0221,ST-05,PC-0322,CONT-0318,AGENCY-0224,2022-09-19,2022-11-10,2023-01-09,WORK_IN_PROGRESS,24.98733,75.8597
MPLADS-003068,CC Road Construction at Ward-41,CC Road Construction,Roads & Bridges,DIST-0101,ST-02,PC-0144,CONT-0160,AGENCY-0393,2023-06-05,2023-06-20,2023-12-17,DELAYED,18.57184,74.53686
MPLADS-003069,Culvert Bridge at Ward-72,Culvert Bridge,Roads & Bridges,DIST-0372,ST-09,PC-0538,CONT-0162,AGENCY-0170,2022-01-03,2022-01-30,2022-07-29,WORK_IN_PROGRESS,23.86448,71.23419
MPLADS-003070,Crematorium Shed at Ward-81,Crematorium Shed,Community Infrastructure,DIST-0345,ST-08,PC-0504,CONT-0290,AGENCY-1015,2023-11-03,2023-12-30,2024-04-28,WORK_IN_PROGRESS,17.68905,78.07027
MPLADS-003071,Culvert Bridge at Ward-70,Culvert Bridge,Roads & Bridges,DIST-0512,ST-15,PC-0747,CONT-0078,AGENCY-0426,2023-10-17,2023-12-02,2024-05-30,DELAYED,24.96622,92.65154
MPLADS-003072,Crematorium Shed at Ward-86,Crematorium Shed,Community Infrastructure,DIST-0462,ST-12,PC-0675,CONT-0175,AGENCY-0243,2023-05-27,2023-07-10,2023-11-07,WORK_IN_PROGRESS,17.05177,79.14182
